Code UIC,Libellé Gare,Fret,Voyageurs,Code Ligne,Rang,PK,X (Lambert 93),Y (Lambert 93),X (WGS84),Y (WGS84),Commune,Département,coordonnees_geographiques
87576322.0,St-Amand-Montrond-Orval,O,O,695000,1.0,277+953,660729.513221,6625275.00879,276717.041498,5897534.64737,Orval,Cher,"46.7264324681, 2.48579147754"
87641829.0,Évaux-les-Bains,N,O,695000,1.0,355+602,659842.403281,6563513.38734,276017.414854,5807675.15389,Évaux-les-Bains,Creuse,"46.1702571591, 2.47950662446"
87597120.0,Argenton-sur-Creuse,O,O,697000,1.0,295+055,586391.194386,6611582.53781,168752.326786,5876164.74527,Argenton-sur-Creuse,Indre,"46.5946804847, 1.51592794382"
87597740.0,Lavaufranche,O,O,699000,1.0,348+873,643854.138823,6580411.59679,252724.686646,5831984.5273,Lavaufranche,Creuse,"46.3212777095, 2.27026448689"
87613109.0,Capdenac,O,O,701000,1.0,243+250,626752.898251,6387048.36356,231252.769248,5555433.21263,Capdenac-Gare,Aveyron,"44.5786662379, 2.0773789711"
87613422.0,Rodez,O,O,701000,1.0,309+737,666356.885503,6362774.03195,286965.012077,5521819.84107,Rodez,Aveyron,"44.3631903859, 2.57785056356"
87597708.0,Busseau-sur-Creuse,N,O,702000,1.0,389+756,624623.266393,6558603.07724,225293.324141,5800087.91351,Ahun,Creuse,"46.1230367382, 2.02384436486"
87597633.0,Vieilleville,N,O,703000,1.0,428+475,597518.573252,6555462.99942,186300.879027,5794976.96182,Miouroux-Vieilleville,Creuse,"46.0912050674, 1.67356927075"
87597666.0,Bourganeuf,O,N,703000,1.0,448+360,603748.90108,6540472.65606,195616.043313,5773484.94395,Bourganeuf,Creuse,"45.957148809, 1.75724881528"
87641514.0,Villefranche-d'Allier,N,N,705000,1.0,357+405,688707.691187,6589126.48807,317596.449399,5845004.74355,Villefranche-d'Allier,Allier,"46.4019940739, 2.85301744677"
87641415.0,Commentry,O,O,707000,1.0,340+847,679997.782463,6577296.66878,305032.679635,5827793.10638,Commentry,Allier,"46.2952684158, 2.74015518272"
87641068.0,Bellenaves,N,O,707000,1.0,375+558,705136.8465,6566613.12391,341374.007732,5812351.68192,Bellenaves,Allier,"46.1993421125, 3.06661488746"
87641043.0,Lapeyrouse,N,O,709000,1.0,358+815,691816.789666,6569657.52837,322139.310759,5816757.02738,Lapeyrouse,Puy-de-Dôme,"46.226726412, 2.8938266647"
87641498.0,Charbonnières-les-Varennes,N,N,709000,1.0,411+238,696986.837057,6531723.11588,329633.461553,5761967.30518,Charbonnières-les-Varennes,Puy-de-Dôme,"45.8851738552, 2.9611477667"
87641423.0,Volvic,O,O,709000,1.0,415+414,700265.696087,6529452.08817,334339.703853,5758698.55079,Volvic,Puy-de-Dôme,"45.8647300503, 3.00342466059"
87641290.0,La Miouze-Rochefort,N,O,711000,1.0,461+820,686608.96329,6518243.81235,314779.591937,5742557.57017,Gelles,Puy-de-Dôme,"45.7636690801, 2.82771318566"
87641449.0,Durtol-Nohanent,N,O,711000,1.0,498+273,703792.299567,6521671.30603,339392.913988,5747503.26917,Durtol,Puy-de-Dôme,"45.7946542913, 3.04881841957"
87734038.0,Royat-Chamalières,N,O,711000,1.0,501+913,704790.75462,6518682.89376,340820.376585,5743206.82093,Chamalières,Puy-de-Dôme,"45.7677376714, 3.06164153425"
87597708.0,Busseau-sur-Creuse,N,O,712000,1.0,388+624,624623.266393,6558603.07724,225293.324141,5800087.91351,Busseau-sur-Creuse,Creuse,"46.1230367382, 2.02384436486"
87592188.0,Barsanges,N,O,713000,1.0,468+329,623468.751633,6496764.1869,224736.782575,5711086.81483,Pérols-sur-Vézère,Corrèze,"45.566098799, 2.01884486691"
87594275.0,Meymac,N,O,713000,1.0,483+307,634724.57317,6492628.8389,240861.74415,5705353.4154,Meymac,Corrèze,"45.5300299969, 2.16369786129"
87594093.0,Ussel,O,O,713000,1.0,496+597,646518.692327,6495562.44854,257645.42106,5709714.63287,Ussel,Corrèze,"45.5574685122, 2.31446819622"
87594291.0,Aix-la-Marsalouse,N,O,713000,1.0,507+999,653121.156275,6501793.91537,266998.424577,5718716.94727,Aix,Corrèze,"45.6140640481, 2.39848765633"
87592071.0,St-Léonard-de-Noblat,N,O,713000,1.0,407+492,582137.939549,6526967.39343,164934.627081,5753491.99424,St-Léonard-de-Noblat,Haute-Vienne,"45.8321510984, 1.48163296388"
87592121.0,Eymoutiers-Lac-de-Vassivière,N,O,713000,1.0,433+914,602062.778446,6516351.9775,193745.940073,5738738.56603,Eymoutiers,Haute-Vienne,"45.7397309233, 1.74044939203"
87613109.0,Capdenac,O,O,718000,1.0,243+250,626752.898251,6387048.36356,231252.769248,5555433.21263,Capdenac-Gare,Aveyron,"44.5786662379, 2.0773789711"
87613885.0,Villeneuve-d'Aveyron,N,O,718000,1.0,262+686,625666.358995,6370443.97501,230004.716709,5532086.14102,Villeneuve,Aveyron,"44.4290860679, 2.0661675244"
87613455.0,Monteils,N,O,718000,1.0,283+058,620439.762083,6352961.05208,223004.803011,5507499.49614,Monteils,Aveyron,"44.2711493075, 2.00328622976"
87613463.0,Najac,N,O,718000,1.0,289+520,618230.762752,6347580.12441,220021.76561,5499933.89156,Najac,Aveyron,"44.2224646526, 1.97648914887"
87615377.0,Gragnague,N,O,718000,1.0,380+635,584524.278658,6289657.65787,174527.95496,5418598.39193,Gragnague,Haute-Garonne,"43.6965261898, 1.56781129447"
87613042.0,Rocamadour-Padirac,N,O,718000,1.0,194+217,593871.373413,6414128.01475,184508.874216,5592944.56759,Rocamadour,Lot,"44.818190489, 1.65747141764"
87613067.0,Flaujac,N,O,718000,1.0,212+458,605100.935102,6401235.53807,200595.118933,5575004.49996,Durbans,Lot,"44.7037599637, 1.80197661257"
87615328.0,Rabastens-Couffouleux,N,O,718000,1.0,359+578,597941.004834,6303143.35786,192749.167725,5437617.36139,Coufouleux,Tarn,"43.8199252658, 1.73149523368"
87613471.0,Laguépie,N,O,718000,1.0,299+822,617555.55107,6339034.97405,219236.426948,5487983.03689,Laguépie,Tarn-et-Garonne,"44.1454788257, 1.96943433163"
87645168.0,Maurs,O,O,720000,1.0,257+616,636617.309446,6401088.43934,244883.952485,5575359.37919,Maurs,Cantal,"44.7060257542, 2.19982997353"
87645119.0,Viescamp-sous-Jalles,N,O,720000,1.0,288+681,644529.752688,6424355.31566,255711.974703,5608333.97905,Lacapelle-Viescamp,Cantal,"44.9161710827, 2.29709975207"
87645101.0,Ytrac,N,O,720000,1.0,295+137,649846.034307,6423686.59766,263218.387786,5607451.35221,Ytrac,Cantal,"44.9105561233, 2.36453100809"
87645440.0,Vic-sur-Cère,N,O,720000,1.0,322+286,670958.41949,6430802.18934,292949.118338,5617717.08278,Vic-sur-Cère,Cantal,"44.9758291496, 2.63160670472"
87645473.0,Le Lioran,N,O,720000,1.0,339+344,680621.266496,6443498.80007,306537.898557,5635777.77155,Laveissière,Cantal,"45.0904850502, 2.75367679436"
87645507.0,Neussargues,O,O,720000,1.0,359+737,698358.68838,6447333.06893,331634.602905,5641265.71232,Neussargues-Moissac,Cantal,"45.1252790145, 2.97912432532"
87783456.0,Tournemire-Roquefort,N,O,722000,1.0,524+584,701331.430856,6318997.87172,335805.414426,5460797.98718,Tournemire,Aveyron,"43.9699818963, 3.01659136269"
87783431.0,St-Rome-de-Cernon,N,O,722000,1.0,531+724,697389.565118,6323888.51708,330334.517202,5467607.96033,St-Rome-de-Cernon,Aveyron,"44.0139934691, 2.96744545674"
87781005.0,Béziers,O,O,722000,1.0,431+629,717795.356047,6248569.41204,358372.524796,5363262.95274,Béziers,Hérault,"43.3360511894, 3.21931516432"
87781666.0,Magalas,N,O,722000,1.0,450+146,718579.137932,6263202.25745,359506.16309,5383429.53004,Magalas,Hérault,"43.4676729284, 3.22949881039"
87781583.0,Le Bousquet-d'Orb,N,O,722000,1.0,483+613,713622.447418,6288021.78245,352763.383679,5417762.75054,Le Bousquet-d'Orb,Hérault,"43.6910985364, 3.16892739236"
87783308.0,Le Monastier,N,O,722000,1.0,615+161,719978.119237,6378621.60268,361934.985737,5544141.75462,Le Monastier-Pin-Moriès,Lozère,"44.506371975, 3.25131729546"
87783308.0,Le Monastier,N,O,723000,1.0,615+161,719978.119237,6378621.60268,361934.985737,5544141.75462,Le Monastier-Pin-Moriès,Lozère,"44.506371975, 3.25131729546"
87783563.0,Barjac,N,O,723000,1.0,632+273,732659.413967,6377898.51724,379687.808599,5543051.07457,Barjac,Lozère,"44.4993840735, 3.41079361658"
87775171.0,La Bastide-St-Laurent-les-Bains,N,O,723000,1.0,692+501,771737.675907,6388587.42557,434572.574495,5557623.27181,La Bastide-Puylaurent,Lozère,"44.5926778333, 3.90383185728"
87781641.0,Faugères,N,N,730000,1.0,464+523,714524.182231,6273239.84603,353961.730258,5397306.22399,Faugères,Hérault,"43.5580762216, 3.17969232285"
87773200.0,Sète,O,O,731000,1.0,0+000,756447.285545,6257324.80733,411504.576489,5375016.56998,Sète,Hérault,"43.4127986005, 3.69660850545"
87775502.0,Robiac,N,O,805000,1.0,736+249,789598.454388,6353709.56363,458924.366386,5508358.38454,Robiac-Rochessadoule,Gard,"44.2766737062, 4.1225877258"
87775494.0,Bessèges,N,O,808000,1.0,0+000,787177.92536,6355653.30749,455586.321836,5511126.34084,Bessèges,Gard,"44.2944737595, 4.0926015614"
87775502.0,Robiac,N,O,809000,1.0,2+045,789598.454388,6353709.56363,458924.366386,5508358.38454,Robiac-Rochessadoule,Gard,"44.2766737062, 4.1225877258"
87775130.0,Gallargues,N,O,810000,1.0,48+098,794407.224921,6291480.22834,464343.022762,5421604.7724,Gallargues-le-Montueux,Gard,"43.7160491531, 4.17126434422"
87773200.0,Sète,O,O,810000,1.0,104+530,756447.285545,6257324.80733,411504.576489,5375016.56998,Sète,Hérault,"43.4127986005, 3.69660850545"
87773424.0,Lunel-Viel,N,O,810000,1.0,56+558,788202.542861,6287509.83527,455699.014828,5416227.72434,Lunel-Viel,Hérault,"43.6811269626, 4.09361389978"
87773531.0,Vic-Mireval,N,O,810000,1.0,90+634,764687.070006,6267182.19288,422960.608348,5388508.44322,Vic-la-Gardiole,Hérault,"43.5007765271, 3.79951979059"
87775601.0,Uzès,N,N,813000,1.0,48+345,812224.611878,6325313.51899,489773.862314,5468208.19565,Uzès,Gard,"44.0178711116, 4.39971346279"
87775627.0,Sernhac,N,N,813000,1.0,71+298,824747.06103,6313399.96511,506830.802608,5451303.17646,Sernhac,Gard,"43.9085642502, 4.55293856446"
87775437.0,Ribaute-lès-Tavernes,N,N,814000,1.0,686+052,,,,,Ribaute-les-Tavernes,Gard,
87775445.0,Lézan,N,N,814000,1.0,690+672,789350.953691,6327676.16779,458066.588658,5472007.61088,Lézan,Gard,"44.0424102262, 4.11488217736"
87775445.0,Lézan,N,N,815000,1.0,690+673,789350.953691,6327676.16779,458066.588658,5472007.61088,Lézan,Gard,"44.0424102262, 4.11488217736"
87775791.0,Générac,N,O,819000,1.0,13+563,808251.174147,6293517.45008,483507.12662,5424122.65881,Générac,Gard,"43.7323950198, 4.34341841823"
87672253.0,Orthez,N,O,650000,1.0,255+484,395234.389427,6272266.30782,-85394.621565,5385941.18905,Orthez,Pyrénées-Atlantiques,"43.4840458145, -0.767112937335"
87672261.0,Baigts-de-Béarn,O,N,650000,1.0,263+968,389017.716153,6275488.94134,-94151.0919107,5389971.77858,Baigts-de-Béarn,Pyrénées-Atlantiques,"43.5103109625, -0.845773648803"
87671081.0,Castelnau-Rivière-Basse,N,N,652000,1.0,203+410,456324.659353,6282282.51731,-1953.62529112,5403393.20092,Castelnau-Rivière-Basse,Hautes-Pyrénées,"43.5976886671, -0.0175497145808"
87671610.0,Andrest,N,N,652000,1.0,235+854,462126.508972,6251010.69344,7636.52225101,5360578.6674,Andrest,Hautes-Pyrénées,"43.3185100297, 0.0686000465534"
87671479.0,Arengosse,N,O,652000,1.0,117+633,394619.263861,6330463.89702,-90100.0063158,5466505.05282,Arengosse,Landes,"44.0068678007, -0.809382127726"
87671024.0,Grenade-sur-l'Adour,O,N,652000,1.0,161+260,424315.987279,6303566.86753,-47298.2091762,5431043.85796,Grenade-sur-l'Adour,Landes,"43.7773037715, -0.424887042138"
87671891.0,Hagetmau,O,N,653000,1.0,210+407,410962.904407,6291026.54097,-64953.516107,5412859.64851,Hagetmau,Landes,"43.6592420376, -0.583487362764"
87673350.0,Peyrouton,N,N,654000,1.0,151+149,373234.924882,6297274.44975,-117379.704474,5418976.75306,Dax,Landes,"43.6989835574, -1.05443982575"
87671867.0,Mauco-Benquet,O,N,654000,1.0,204+359,415712.600211,6310105.14616,-59585.1674378,5439584.29839,Haut-Mauco,Landes,"43.8326726458, -0.535262666167"
87582445.0,Marcheprime,O,O,655000,1.0,28+640,394770.788009,6406496.89254,-95038.750812,5572934.04453,Marcheprime,Gironde,"44.6905389989, -0.853747624379"
87581504.0,Talence-Médoquine,N,N,655000,1.0,4+020,415589.285126,6419565.9145,-66656.9918955,5592743.73958,Talence,Gironde,"44.8169107642, -0.598789946133"
87582528.0,Lugos,N,N,655000,1.0,62+650,384189.582507,6379596.76324,-107986.522734,5534403.96352,Lugos,Gironde,"44.4439530678, -0.970059438508"
87673251.0,Saubusse-les-Bains,N,O,655000,1.0,161+919,362068.81652,6293545.59354,-132501.146453,5413012.21188,Saubusse,Landes,"43.6602335293, -1.19027805022"
87673285.0,Bénesse-Maremne,N,O,655000,1.0,178+088,347385.624423,6290710.09579,-152512.021565,5407992.05031,Bénesse-Maremne,Landes,"43.6275994871, -1.37003879983"
87673319.0,Ondres,N,O,655000,1.0,187+837,340015.828777,6284575.868,-162180.925147,5398951.80341,Ondres,Landes,"43.5687877901, -1.45689603853"
87673400.0,Biarritz,N,O,655000,1.0,207+291,332068.198232,6272811.37823,-172177.989563,5382105.33899,Biarritz,Pyrénées-Atlantiques,"43.4590390673, -1.54670119613"
87677104.0,Les Deux Jumeaux,N,O,655000,1.0,230+200,313881.463772,6263967.77686,-196403.664759,5368456.48553,Hendaye,Pyrénées-Atlantiques,"43.3699752964, -1.7643241391"
87677005.0,Hendaye,O,O,655000,1.0,232+796,312329.688813,6262208.97881,-198383.813731,5365909.15749,Hendaye,Pyrénées-Atlantiques,"43.3533385433, -1.78211211997"
87582619.0,Gujan-Mestras,N,O,657000,1.0,48+761,377461.711779,6401818.7327,-118986.08825,5565127.26576,Gujan-Mestras,Gironde,"44.6406613936, -1.06887021673"
87673004.0,Bayonne,O,O,658000,1.0,197+555,338453.220323,6276666.83336,-163713.460807,5387920.88299,Bayonne,Pyrénées-Atlantiques,"43.496947825, -1.47066304059"
87673004.0,Bayonne,O,O,660000,1.0,197+555,338453.220323,6276666.83336,-163713.460807,5387920.88299,Bayonne,Pyrénées-Atlantiques,"43.496947825, -1.47066304059"
87673624.0,Ustaritz,N,O,660000,1.0,209+935,339637.830984,6266322.8129,-161284.922344,5373765.77883,Ustaritz,Pyrénées-Atlantiques,"43.4046359473, -1.4488471084"
87673632.0,Jatxou,N,O,660000,1.0,211+485,339885.332731,6264794.66804,-160827.411439,5371682.09004,Ustaritz,Pyrénées-Atlantiques,"43.391035368, -1.44473721801"
87673640.0,Halsou-Larressore,N,O,660000,1.0,213+487,341152.174621,6263303.5888,-158975.698468,5369728.68551,Halsou,Pyrénées-Atlantiques,"43.378282403, -1.42810299736"
87673707.0,Ossès-St-Martin-d'Arrossa,N,O,660000,1.0,238+428,350255.500093,6246882.18433,-145267.406057,5347857.62203,St-Martin-d'Arrossa,Pyrénées-Atlantiques,"43.2353121736, -1.30495931146"
87673707.0,Ossès-St-Martin-d'Arrossa,N,O,661000,1.0,238+428,350255.500093,6246882.18433,-145267.406057,5347857.62203,St-Martin-d'Arrossa,Pyrénées-Atlantiques,"43.2353121736, -1.30495931146"
87672725.0,Oloron-Ste-Marie,N,O,664000,1.0,250+559,406287.41132,6239556.46837,-68150.0437015,5341662.83491,Oloron-Ste-Marie,Pyrénées-Atlantiques,"43.1947560025, -0.612202258706"
87672634.0,Buzy-en-Béarn,N,O,665000,1.0,235+274,418766.805927,6233818.50298,-50743.799693,5334559.45388,Buzy,Pyrénées-Atlantiques,"43.1482182336, -0.455839308386"
87671446.0,Sarrancolin,N,N,667000,1.0,138+083,486042.153925,6211269.43185,42227.84955,5307229.76613,Sarrancolin,Hautes-Pyrénées,"42.9688372845, 0.379339226658"
87784736.0,Nyers,N,O,669000,1.0,11+613,639377.849039,6160490.63338,251918.901701,5242463.74987,Souanyas,Pyrénées-Orientales,"42.541645038, 2.26302599757"
87784777.0,Sauto,N,O,669000,1.0,22+727,630839.918067,6156630.4055,240420.981165,5237106.75327,Sauto,Pyrénées-Orientales,"42.5061788207, 2.15973842003"
87784785.0,Planès,N,O,669000,1.0,25+222,628952.954244,6156078.75416,237877.259652,5236330.38943,Planès,Pyrénées-Orientales,"42.5010372014, 2.13688778089"
87784801.0,Bolquère-Eyne,N,O,669000,1.0,30+214,624668.99027,6155821.98819,232088.324403,5235916.44548,Bolquère,Pyrénées-Orientales,"42.498295605, 2.08488489077"
87611368.0,Saverdun,N,O,672000,1.0,48+376,583836.933771,6238849.40944,174848.801128,5348479.01315,Saverdun,Ariège,"43.2393788226, 1.57069350464"
87611624.0,St-Jean-de-Verges,N,O,672000,1.0,77+334,586429.814952,6213542.04525,179010.524505,5313830.07879,Crampagna,Ariège,"43.0122071141, 1.60807890181"
87611400.0,Portet-St-Simon,O,O,672000,1.0,11+712,569674.581509,6271115.19274,154553.670731,5392555.60015,Portet-St-Simon,Haute-Garonne,"43.5271423053, 1.38837924635"
87618116.0,Pins-Justaret,N,O,672000,1.0,17+420,570483.785851,6265734.64301,155817.395369,5385150.41585,Pins-Justaret,Haute-Garonne,"43.4788914373, 1.39973147791"
87598755.0,Limoux-Flassian,N,O,676000,1.0,371+870,636299.231166,6219110.29513,246967.832525,5322397.145,Limoux,Aude,"43.0684545921, 2.21854978643"
87615211.0,Espéraza,N,O,676000,1.0,392+349,636128.220828,6204360.89045,246933.7201,5302204.68128,Espéraza,Aude,"42.9357975621, 2.21824334931"
87615260.0,Quillan,N,O,676000,1.0,401+618,633074.604145,6197476.05839,242870.687898,5292753.63448,Quillan,Aude,"42.8736092777, 2.18174451003"
87784421.0,Axat (Aude),N,N,676000,1.0,412+115,636720.176094,6189579.55619,247937.284265,5282024.70755,Axat,Aude,"42.8029364645, 2.22725851959"
87784439.0,Lapradelle,O,N,676000,1.0,420+415,643749.601669,6190378.87787,257482.963863,5283203.88673,Puilaurens,Aude,"42.8107078222, 2.31300881838"
87784454.0,St-Paul-de-Fenouillet,O,N,676000,1.0,437+400,659631.078128,6190386.39636,279073.968692,5283376.06372,St-Paul-de-Fenouillet,Pyrénées-Orientales,"42.8118424697, 2.50696411477"
87784496.0,Espira-de-l'Agly,O,N,676000,1.0,467+335,686345.748968,6185876.55633,315407.245596,5277376.74253,Espira-de-l'Agly,Pyrénées-Orientales,"42.7722946324, 2.83335149441"
87781062.0,Port-la-Nouvelle,O,O,677000,1.0,425+125,703158.321471,6213393.55532,338267.832314,5314996.35372,Port-la-Nouvelle,Aude,"43.0198673792, 3.03871163893"
87781088.0,Leucate-la-Franqui,N,O,677000,1.0,435+360,701042.128762,6203695.27811,335378.263789,5301726.76751,Leucate,Aude,"42.9326543754, 3.01275420323"
87784207.0,Elne,N,O,677000,1.0,481+198,696998.99571,6166387.42415,329893.424179,5250860.18776,Elne,Pyrénées-Orientales,"42.5971934896, 2.96348305071"
87784256.0,Collioure,N,O,677000,1.0,494+669,706434.552016,6158555.8853,342663.967467,5240216.12779,Collioure,Pyrénées-Orientales,"42.5267670147, 3.07820279292"
87785006.0,Cerbère,O,O,677000,1.0,508+685,713567.72734,6149162.36778,352288.128789,5227455.1335,Cerbère,Pyrénées-Orientales,"42.4422290623, 3.16465810506"
87784611.0,Vinça,N,O,679000,1.0,498+224,661157.223103,6172124.87281,281297.564749,5258506.35387,Vinça,Pyrénées-Orientales,"42.6477353168, 2.526939018"
87784637.0,Prades-Molitg-les-Bains,N,O,679000,1.0,507+297,653125.281841,6168764.72786,270441.56327,5253863.36071,Prades,Pyrénées-Orientales,"42.6170496184, 2.42941789748"
87784686.0,Villefranche-Vernet-les-Bains,N,O,679000,1.0,513+126,648223.8313,6165955.3113,263830.563007,5249992.92081,Fuilla,Pyrénées-Orientales,"42.5914581884, 2.37003027167"
87576470.0,La Guerche-sur-l'Aubois,O,O,681000,1.0,0+000,696086.883726,6649715.41762,328231.346092,5933530.03944,La Guerche-sur-l'Aubois,Cher,"46.9476293778, 2.94855234921"
87576207.0,Bourges,O,O,682000,1.0,135+747,654057.79587,6666216.39001,266534.827273,5957531.85881,Bourges,Cher,"47.0946181367, 2.3943230909"
87543660.0,Sermaises-du-Loiret,N,N,684000,1.0,79+605,641270.315641,6799507.72454,245807.679238,6155780.31715,Sermaises,Loiret,"48.2932483895, 2.20812795213"
87543231.0,Vitry-aux-Loges,N,N,686000,1.0,146+867,644960.328043,6760915.76146,251886.720426,6097929.1213,Vitry-aux-Loges,Loiret,"47.9463205058, 2.26273690825"
87674663.0,Boiscommun,N,N,686000,1.0,157+508,,,,,Boiscommun,Loiret,
87543488.0,St-Benoît-St-Aignan,N,N,687000,1.0,155+093,649300.499812,6749288.1284,258507.008205,6080614.3071,St-Aignan-des-Gués,Loiret,"47.8420295791, 2.32220796522"
87543504.0,Les Bordes,N,N,687000,1.0,161+943,654997.92224,6745829.6707,267024.807543,6075522.34584,Les Bordes,Loiret,"47.8113196061, 2.39872465856"
87696146.0,Cosne,O,O,689000,1.0,300+310,694892.142666,6701508.23046,326417.728837,6009896.94211,Cosne-Cours-sur-Loire,Nièvre,"47.4139013523, 2.93226034822"
87576108.0,Foëcy,N,O,690000,1.0,211+037,636580.423685,6675375.77413,240744.581763,5970790.05519,Foëcy,Cher,"47.1756387386, 2.16264537366"
87576413.0,Moulins-sur-Yèvre,O,N,690000,1.0,242+752,663375.689867,6664809.20729,280221.779237,5955555.08799,Moulins-sur-Yèvre,Cher,"47.0825275503, 2.51727507232"
87576454.0,Nérondes,O,O,690000,1.0,268+891,686518.736059,6655494.46219,314208.70244,5941998.3258,Nérondes,Cher,"46.9995359366, 2.82258479806"
87781484.0,Villeveyrac,N,N,694000,1.0,492+129,749442.22637,6268819.23093,402003.819979,5390957.05613,Villeveyrac,Hérault,"43.5167297398, 3.61126175762"
87576264.0,La Chapelle-St-Ursin-Morthomiers,O,N,695000,1.0,231+678,646982.779079,6660973.92065,256220.253454,5949731.87372,La Chapelle-St-Ursin,Cher,"47.046894888, 2.30166569778"
87576280.0,Lunery,O,O,695000,1.0,246+087,644853.569435,6648569.12936,253265.373498,5931477.57413,Lunery,Cher,"46.9350411584, 2.27512155951"
87576298.0,Châteauneuf-sur-Cher,O,O,695000,1.0,255+777,647554.340735,6639739.91899,257329.699254,5918563.19957,Châteauneuf-sur-Cher,Cher,"46.8557665636, 2.31163201898"
